Wall time,Step,Value
1760644989.3695786,157560,144.0
1760644992.4593642,157880,151.0
1760644995.5205417,158200,155.0
1760644998.643745,158520,148.0
1760645001.6696205,158840,157.0
1760645004.7503953,159160,162.0
1760645007.807933,159480,168.0
1760645010.9181893,159800,184.0
1760645013.9641378,160120,161.0
1760645017.0023627,160440,144.0
1760645020.0367217,160760,159.0
1760645023.0919712,161080,152.0
1760645026.1661808,161400,191.0
1760645029.23096,161720,300.0
1760645032.3094647,162040,189.0
1760645035.3998725,162360,163.0
1760645038.5079594,162680,219.0
1760645041.6238163,163000,204.0
1760645044.68227,163320,179.0
1760645047.805469,163640,179.0
1760645050.9382725,163960,188.0
1760645054.0482452,164280,181.0
1760645057.141012,164600,174.0
1760645060.218484,164920,146.0
1760645063.5219395,165240,143.0
1760645066.7419271,165560,154.0
1760645069.9941652,165880,157.0
1760645073.2496462,166200,168.0
1760645076.4996057,166520,159.0
1760645079.7809582,166840,130.0
1760645082.9807594,167160,136.0
1760645086.270179,167480,155.0
1760645089.596143,167800,140.0
1760645092.992267,168120,139.0
1760645096.210791,168440,232.0
1760645099.3634164,168760,232.0
1760645102.624269,169080,143.0
1760645105.8096755,169400,179.0
1760645108.9559407,169720,136.0
1760645112.0852137,170040,153.0
1760645115.2576573,170360,120.0
1760645118.36975,170680,121.0
1760645121.5625181,171000,144.0
1760645124.6706402,171320,158.0
1760645127.7826543,171640,130.0
1760645130.9009514,171960,132.0
1760645134.0422513,172280,132.0
1760645137.1848967,172600,164.0
1760645140.2934704,172920,129.0
1760645143.3597152,173240,153.0
1760645146.5244668,173560,157.0
1760645149.6624618,173880,128.0
1760645152.751667,174200,145.0
1760645155.840662,174520,145.0
1760645158.9578927,174840,133.0
1760645162.0750542,175160,134.0
1760645165.1998065,175480,121.0
1760645168.2632217,175800,141.0
1760645171.3781803,176120,121.0
1760645174.4919956,176440,121.0
1760645177.6138036,176760,124.0
1760645180.734281,177080,134.0
1760645183.799064,177400,147.0
1760645186.927279,177720,147.0
1760645190.025102,178040,141.0
1760645193.1174374,178360,119.0
1760645196.1912444,178680,156.0
1760645199.2997916,179000,156.0
1760645202.3908427,179320,126.0
1760645205.4514177,179640,144.0
1760645208.507198,179960,152.0
1760645211.604259,180280,152.0
1760645214.730023,180600,121.0
1760645217.8199446,180920,121.0
1760645220.9046407,181240,140.0
1760645223.9753082,181560,142.0
1760645227.0724783,181880,140.0
1760645230.1820009,182200,145.0
1760645233.239058,182520,115.0
1760645236.3099177,182840,134.0
1760645239.428008,183160,113.0
1760645242.571438,183480,113.0
1760645245.6774065,183800,136.0
1760645248.7396204,184120,156.0
1760645251.8102434,184440,118.0
1760645254.9383566,184760,142.0
1760645258.0529523,185080,113.0
1760645261.1203172,185400,131.0
1760645264.1959867,185720,135.0
1760645267.288822,186040,135.0
1760645270.3719208,186360,121.0
1760645273.4144967,186680,133.0
1760645276.447816,187000,133.0
1760645279.5523314,187320,114.0
1760645282.6370814,187640,137.0
1760645285.7264512,187960,127.0
1760645288.805347,188280,164.0
1760645291.9300053,188600,164.0
