#{"t_start": 1760600904.7490783, "env_id": "None"}
r,l,t
7.9992,9,43.952922
7.9993,8,44.011707
7.9995,6,44.155173
7.9975,26,44.155173
7.9995,6,44.358831
-7.5029,30,44.358831
7.9995,6,44.43146
7.9993,8,44.50345
7.9995,6,44.576965
7.9995,6,44.786264
7.9988,13,44.846343
7.9995,6,44.846343
7.9996,5,44.846343
7.9993,8,44.91693
-8.0029,30,44.986992
-6.0029,30,45.080006
7.9995,6,45.29598
7.9995,6,45.29598
7.9994,7,45.507159
7.9981,20,45.581029
7.9993,8,45.652074
7.9989,12,45.715339
7.9995,6,45.715339
7.999,11,45.715339
-6.0029,30,45.856874
7.9992,9,45.932922
7.9996,5,46.005432
7.9995,6,46.141412
7.9992,9,46.141412
7.9994,7,46.215219
7.9994,7,46.349532
7.9995,6,46.422049
7.9991,10,46.422049
7.9991,10,46.625997
7.9993997,7,46.625997
-6.0029,30,46.696429
7.9985,16,46.696429
7.9995,6,46.842599
-6.0029,30,46.902365
7.9996,5,46.973304
7.9988,13,47.115733
7.9994,7,47.18735
7.9995,6,47.341255
7.9991,10,47.412769
7.9994,7,47.484359
7.9995,6,47.554545
7.9997,4,47.755875
7.9992,9,47.831623
7.9994,7,47.902289
7.9986,15,47.902289
7.9995,6,48.169641
7.9991,10,48.236155
-6.0029,30,48.237153
7.9995,6,48.237153
7.9987,14,48.308753
-6.0029,30,48.448908
7.9993,8,48.448908
7.9996,5,48.507054
-6.0029,30,48.507054
7.9995,6,48.653829
7.9995,6,48.653829
7.9995,6,48.653829
-6.0029,30,48.724799
7.9995,6,48.724799
7.9994,7,48.930194
7.9995,6,49.076119
7.9995,6,49.135386
7.9991,10,49.208581
7.9996,5,49.281916
7.9988,13,49.343776
7.9991,10,49.343776
7.9991,10,49.416209
7.9988,13,49.581552
7.9995,6,49.581552
7.9985,16,49.654029
7.9992,9,49.71365
7.9996,5,49.71365
7.9995,6,49.85694
7.9994,7,49.85694
-6.0029,30,49.991869
7.9995,6,50.06571
7.9996,5,50.06571
7.9996,5,50.06571
7.9992,9,50.208981
7.9995,6,50.269625
7.9994,7,50.341745
7.9996,5,50.414303
7.9993,8,50.616271
7.9995,6,50.616271
7.9992,9,50.687299
7.999,11,50.759013
7.9994,7,50.759013
7.9994,7,51.102794
7.9995,6,51.174373
-6.0029,30,51.302166
7.9992,9,51.374007
-6.0029,30,51.374007
7.9989,12,51.445962
7.9994,7,51.588597
-6.0029,30,51.649177
7.9995,6,51.722309
7.9981,20,51.816107
7.9993,8,51.952076
7.9996,5,51.952076
7.9993,8,51.952076
7.9993,8,52.029564
7.9976,25,52.090707
7.9994,7,52.311601
7.9992,9,52.311601
7.9996,5,52.311601
7.9996,5,52.372688
7.9994,7,52.445743
