Wall time,Step,Value
1760550172.4383645,130010,138.0
1760550175.4174917,130330,168.0
1760550178.3960984,130650,172.0
1760550181.338441,130970,239.0
1760550184.2941148,131290,239.0
1760550187.196334,131610,132.0
1760550190.1226463,131930,173.0
1760550193.0668104,132250,171.0
1760550196.0447006,132570,208.0
1760550198.966285,132890,146.0
1760550201.8905892,133210,146.0
1760550204.865003,133530,146.0
1760550207.8754308,133850,155.0
1760550210.8309839,134170,140.0
1760550213.7824554,134490,140.0
1760550216.764937,134810,135.0
1760550219.7143352,135130,144.0
1760550222.6342754,135450,138.0
1760550225.5921822,135770,175.0
1760550228.5195725,136090,175.0
1760550231.4602094,136410,156.0
1760550234.4248927,136730,183.0
1760550237.4047139,137050,159.0
1760550240.351504,137370,160.0
1760550243.2870924,137690,164.0
1760550246.2062063,138010,139.0
1760550249.1757052,138330,182.0
1760550252.1294227,138650,175.0
1760550255.1474595,138970,191.0
1760550258.0490568,139290,142.0
1760550261.0471568,139610,144.0
1760550263.989506,139930,127.0
1760550266.9623103,140250,144.0
1760550269.8912325,140570,178.0
1760550272.832896,140890,130.0
1760550275.7965305,141210,118.0
1760550278.7803414,141530,198.0
1760550281.7662652,141850,142.0
1760550284.702681,142170,152.0
1760550287.6472085,142490,150.0
1760550290.6365201,142810,150.0
1760550293.580943,143130,142.0
