#{"t_start": 1760371604.415509, "env_id": "None"}
r,l,t
4.4263024,38,184.711772
6.3609996,41,184.855904
0.8449936,51,184.982389
3.3814993,36,185.779709
8.9365,36,186.252564
9.931399,37,186.313711
1.4063959,37,186.509679
8.895599,45,186.509679
5.926302,38,186.85291
4.946602,35,187.181826
9.431,41,187.44943
5.4214025,37,187.44943
8.9155,46,187.514507
6.4470997,30,187.776685
8.442101,30,188.318544
4.4416013,35,188.583074
2.411396,37,188.985917
9.921599,35,189.191072
9.885699,44,189.451441
-0.11830425,34,189.707348
-0.6387062,38,190.062282
1.9063959,37,190.296236
8.926499,36,190.749991
2.3600993,50,190.819016
9.9114,37,191.065815
8.899099,60,191.210536
2.4016972,34,191.267256
7.8813996,37,191.667848
4.416601,35,192.069588
8.4367,34,192.416845
9.9261,40,193.020674
8.9316,35,193.152415
9.8994,57,193.343984
7.457,31,193.343984
8.3858,43,193.748575
8.927,31,193.815761
8.4109,42,193.945705
9.456699,34,194.681318
9.884999,51,194.737134
7.3861995,39,194.737134
2.4119978,31,195.203244
2.891798,33,195.203244
4.9070015,31,195.409193
-0.63330364,34,195.609893
8.3914,37,196.281061
7.4063997,37,196.408814
8.4162,39,197.347095
8.4568,33,197.409289
8.436,41,197.409289
8.401,41,197.472202
8.9119,32,197.546819
9.884299,58,197.609469
5.9369016,32,197.749676
9.9099,52,198.680907
5.9364023,37,198.751349
8.9163,38,198.930102
2.8918014,33,199.51659
7.3966994,34,199.852263
8.891299,38,199.930256
7.4310994,40,200.06119
3.8561006,40,200.117852
9.415899,42,200.326063
0.3661995,39,200.326063
4.396802,33,200.863822
2.9017963,33,200.912288
7.8858995,42,201.720476
2.3664017,37,201.982474
7.4170995,30,202.331024
0.8961954,39,202.530256
4.9167013,34,202.590364
3.905798,43,202.718247
1.370697,44,203.005694
-1.1144066,45,203.119294
8.3955,46,204.003592
8.42,51,204.269978
4.3909035,42,204.516935
9.952,31,204.603522
9.9162,39,204.603522
6.9217997,33,204.802134
5.406302,38,204.874024
4.8969016,32,205.127139
9.9314995,36,205.517084
8.899499,56,206.468489
4.9021015,30,206.604343
2.3819008,32,206.670116
8.9058,43,206.8612
1.8868971,32,206.99818
1.3768978,32,207.268581
9.385799,43,207.65704
8.875099,50,207.930943
9.919299,58,208.130295
4.3712015,39,208.130295
2.3819022,32,208.729954
3.9071984,29,208.78914
2.8912983,38,208.989377
2.4213953,37,209.123372
8.4362,39,209.594011
8.906599,35,209.595545
6.9271994,29,210.064206
7.4165993,35,210.266721
9.930399,47,210.802365
9.925599,45,211.118151
4.8966017,35,211.459577
-1.6539068,40,211.459577
4.401701,34,211.86675
7.3502994,48,211.917393
7.9005,46,212.066927
3.8857994,43,212.467229
6.4465995,35,212.594786
8.9258995,42,212.860113
6.9117994,33,212.990835
3.9319963,31,213.202581
7.4318995,32,213.590508
3.426896,32,214.202245
7.3861995,39,214.467011
-0.1197052,48,214.667276
5.941902,32,214.724095
7.4006996,44,214.866874
7.896,41,215.202504
-2.1286058,37,215.323212
6.9416995,34,215.859135
8.9258995,42,216.006663
2.8965006,36,216.602266
