#{"t_start": 1760373352.507543, "env_id": "None"}
r,l,t
7.4532,19,75.337606
6.9983997,17,75.470548
7.9736,15,75.604461
8.4735,16,75.604461
6.9325995,25,75.737644
8.4583,18,75.737644
8.9737,14,75.870656
8.4686,15,75.938796
6.4483,18,76.196571
7.9637,14,76.271037
9.4789,12,76.40482
8.4788,13,76.598241
6.4483,18,76.803479
6.3868995,32,76.804477
5.9380007,21,77.138929
7.9634995,16,77.262151
6.9023995,27,77.262151
7.4686,15,77.399222
7.9533,18,77.471004
6.9226,25,77.538748
8.4636,15,77.60468
8.9841,10,77.93857
8.4788,13,78.004449
5.9380007,21,78.197464
8.479,11,78.270865
5.9126997,24,78.40471
9.9633,18,78.597379
7.9532,19,78.738025
3.3105993,45,78.938489
8.4738,13,79.271051
6.3819,32,79.408549
7.4582996,18,79.408549
5.4174004,27,79.408549
7.4532,19,79.539288
7.9986,15,79.597853
5.9126,25,79.664691
6.4075,26,79.664691
7.9635,16,79.808875
7.9688,13,80.261341
7.9737997,13,80.261341
8.979,11,80.338443
8.984,11,80.537273
8.4686,15,80.537273
6.4431996,19,80.537273
9.468699,14,80.604542
6.9530997,20,81.003288
6.8816996,34,81.198258
7.4687996,13,81.409106
7.9687,14,81.47385
5.8820004,31,81.47385
7.4532995,18,81.537472
5.9382,19,81.537472
6.9483,18,81.736928
7.9737,14,81.93865
6.4125996,25,81.93865
8.4789,12,82.008413
8.979,11,82.27362
7.4736996,14,82.461184
9.4789,12,82.53743
7.4582996,18,82.598789
6.4968996,32,82.737693
6.4431,20,82.803937
7.4532995,18,83.138135
7.4582996,18,83.138135
7.979,11,83.337134
6.4279,22,83.465993
7.9635,16,83.528095
6.8919997,31,83.528095
8.4636,15,83.528095
8.4738,13,83.673476
7.4075994,25,83.937407
8.9737,14,84.061388
8.4686,15,84.138216
5.3973007,28,84.597634
8.4685,16,84.597634
8.4584,17,84.670671
5.9432006,19,84.803204
7.9688,13,84.938034
7.9073,28,85.33735
8.484,11,85.398457
3.902399,27,85.470263
4.3768015,33,85.545945
5.9226007,25,85.595821
6.8974,27,85.939249
7.9635,16,86.008934
5.422701,24,86.198502
8.4788,13,86.337622
7.9635997,15,86.403789
7.4635,16,86.403789
6.9076,25,86.460647
4.8972006,29,86.540291
8.448299,18,86.737377
7.4584,17,86.737377
8.4789,12,86.804111
8.4739,12,87.260553
6.9529996,21,87.337332
8.4635,16,87.470864
6.9535,16,87.470864
7.9634,17,87.679506
