Wall time,Step,Value
1760634462.9877217,79370,300.0
1760634465.8010068,79690,231.0
1760634468.6460385,80010,231.0
1760634471.4841306,80330,296.0
1760634474.317046,80650,300.0
1760634477.1739025,80970,300.0
1760634479.9859214,81290,300.0
1760634482.8188083,81610,300.0
1760634485.6379156,81930,220.0
1760634488.4268155,82250,229.0
1760634491.276793,82570,297.0
1760634494.0795932,82890,227.0
1760634496.9069815,83210,300.0
1760634499.7506175,83530,300.0
1760634502.5587356,83850,300.0
1760634505.3618894,84170,210.0
1760634508.123484,84490,273.0
1760634510.9377987,84810,214.0
1760634513.769105,85130,264.0
1760634516.6120222,85450,281.0
1760634519.423485,85770,237.0
1760634522.1935709,86090,237.0
1760634524.9699254,86410,296.0
1760634527.7070575,86730,221.0
1760634530.5031211,87050,271.0
1760634533.2593741,87370,237.0
1760634536.0722766,87690,262.0
1760634538.8692458,88010,235.0
1760634541.6045954,88330,275.0
1760634544.396424,88650,275.0
1760634547.1688235,88970,259.0
1760634549.893586,89290,223.0
1760634552.6285076,89610,300.0
1760634555.432311,89930,228.0
1760634558.2499774,90250,222.0
1760634561.0289052,90570,222.0
1760634563.808426,90890,260.0
1760634566.5182717,91210,215.0
1760634569.298098,91530,160.0
1760634572.1165605,91850,293.0
1760634574.9280329,92170,260.0
1760634577.8025796,92490,260.0
1760634580.6139581,92810,259.0
1760634583.4238267,93130,300.0
1760634586.2003345,93450,255.0
1760634589.0447636,93770,78.0
1760634591.8586576,94090,132.0
1760634594.668622,94410,233.0
1760634597.4790604,94730,280.0
1760634600.2887454,95050,137.0
1760634603.0869207,95370,139.0
1760634605.9418352,95690,221.0
1760634608.7518742,96010,221.0
1760634611.512891,96330,148.0
1760634614.3334494,96650,122.0
1760634617.1626585,96970,117.0
1760634619.9970825,97290,210.0
1760634622.7729664,97610,130.0
1760634625.6268814,97930,100.0
1760634628.4339955,98250,99.0
1760634631.1940062,98570,99.0
1760634634.0248024,98890,121.0
1760634636.8357592,99210,116.0
1760634639.627823,99530,116.0
1760634642.4105542,99850,149.0
1760634645.2656333,100170,114.0
1760634648.1807022,100490,121.0
1760634651.0164587,100810,198.0
1760634653.7550159,101130,112.0
1760634656.60837,101450,111.0
