Wall time,Step,Value
1760543901.8984406,133000,156.0
1760543905.0473704,133320,154.0
1760543908.1276255,133640,130.0
1760543911.1700687,133960,182.0
1760543914.1888845,134280,127.0
1760543917.1864882,134600,122.0
1760543920.272193,134920,135.0
1760543923.328583,135240,156.0
1760543926.3519666,135560,135.0
1760543929.374979,135880,151.0
1760543932.3588576,136200,162.0
1760543935.427574,136520,140.0
1760543938.5289237,136840,170.0
1760543941.585334,137160,153.0
1760543944.6142445,137480,162.0
1760543947.6494052,137800,162.0
1760543950.701062,138120,142.0
1760543953.729029,138440,145.0
1760543956.746646,138760,143.0
1760543959.7845073,139080,153.0
1760543962.8513541,139400,136.0
1760543965.8766026,139720,178.0
1760543968.8911004,140040,171.0
1760543971.9063594,140360,138.0
1760543974.976148,140680,138.0
1760543978.0463226,141000,158.0
1760543981.092329,141320,128.0
1760543987.312512,141860,141.0
1760543990.3237514,142180,141.0
1760543993.2262793,142500,141.0
1760543996.0863717,142820,141.0
1760543998.9897518,143140,141.0
1760544001.873228,143460,141.0
1760544004.814791,143780,223.0
1760544007.719016,144100,223.0
1760544010.6665788,144420,285.0
1760544013.5932488,144740,285.0
1760544016.5184455,145060,285.0
1760544019.4033875,145380,285.0
1760544022.2879047,145700,390.0
1760544025.1597683,146020,390.0
1760544028.1303313,146340,215.0
1760544031.0805788,146660,498.0
1760544034.0355556,146980,335.0
1760544036.9085703,147300,335.0
1760544039.847548,147620,335.0
1760544042.7773302,147940,172.0
1760544045.7496533,148260,154.0
1760544048.6844196,148580,193.0
1760544051.618291,148900,215.0
1760544054.5480576,149220,215.0
1760544057.5299459,149540,179.0
1760544060.4788256,149860,179.0
1760544063.4058728,150180,193.0
1760544066.3200366,150500,193.0
1760544069.2717104,150820,274.0
1760544072.2225056,151140,274.0
1760544075.18399,151460,500.0
1760544078.112789,151780,229.0
1760544081.063436,152100,335.0
1760544084.0497558,152420,344.0
1760544087.0937564,152740,239.0
1760544090.0079172,153060,172.0
1760544092.9416063,153380,162.0
1760544095.8940518,153700,294.0
1760544098.854966,154020,425.0
1760544101.7913153,154340,172.0
1760544104.7651594,154660,500.0
1760544107.7090893,154980,184.0
1760544110.635693,155300,187.0
1760544113.5886238,155620,187.0
1760544116.532604,155940,209.0
1760544119.4908051,156260,209.0
1760544122.452586,156580,344.0
1760544125.402421,156900,208.0
1760544128.3767095,157220,136.0
1760544131.328473,157540,206.0
1760544134.3234138,157860,196.0
1760544137.269227,158180,167.0
1760544140.2144313,158500,273.0
1760544143.1780038,158820,164.0
1760544146.1447892,159140,202.0
1760544149.1019056,159460,171.0
1760544152.0811367,159780,171.0
1760544155.046891,160100,204.0
1760544158.0200846,160420,119.0
1760544160.9994874,160740,175.0
1760544163.9301305,161060,152.0
1760544166.8856373,161380,229.0
1760544169.8740335,161700,157.0
1760544172.8867443,162020,186.0
1760544175.971456,162340,150.0
1760544178.9852748,162660,157.0
1760544182.0000474,162980,125.0
1760544184.942261,163300,125.0
1760544187.9375818,163620,145.0
1760544190.8906877,163940,126.0
1760544193.8660529,164260,173.0
1760544196.8449504,164580,188.0
