#{"t_start": 1760644921.6188161, "env_id": "None"}
r,l,t
15.844498,136,187.052866
15.329998,146,187.742433
15.333397,147,188.896816
15.824797,153,189.372123
15.862598,120,192.451034
15.860998,121,195.003138
15.824596,155,198.747399
15.869699,114,198.943969
15.835197,144,199.540575
15.8253975,152,200.887723
15.817798,158,202.571583
15.835798,143,203.454515
15.827797,148,203.454515
15.796698,174,204.039557
15.357098,130,205.20459
15.848898,132,207.894594
15.826597,150,213.425472
15.835798,143,214.794733
15.311697,164,214.98815
15.837498,141,216.345591
15.839498,141,217.204518
15.337897,142,217.300842
15.789897,182,217.300842
15.355698,129,217.789666
15.325297,153,218.980674
15.818897,157,223.250749
15.847097,135,226.56329
15.857898,127,227.15921
15.853798,128,227.453628
15.834598,145,230.46602
15.836198,144,231.339466
15.327599,150,232.408344
15.822498,156,232.408344
15.319398,157,232.595495
15.833097,145,233.071734
15.349798,133,236.133624
15.852098,130,239.190702
15.345698,134,240.163141
15.8246975,154,242.384502
14.864498,121,243.088187
15.829496,151,245.102205
15.851498,131,245.102205
15.843898,137,245.681045
15.851498,131,245.78372
15.838998,141,246.263301
15.862999,121,247.922345
15.337797,143,253.094894
15.835097,145,254.252222
15.859697,124,254.451024
15.854798,128,257.556262
15.823498,151,257.746731
15.840198,139,258.627674
15.846198,134,258.723021
15.843298,138,259.712065
15.832098,145,259.897462
15.829398,147,262.176489
15.850398,132,267.076448
15.853497,141,268.129014
15.864199,119,269.317287
15.846598,135,271.709249
12.3125925,195,272.009126
15.355998,126,272.099123
15.3436985,139,272.206671
15.849897,132,272.487929
15.322998,156,272.684813
15.857998,126,280.29517
15.835197,144,283.183201
15.852998,131,284.707897
15.846598,135,285.165675
15.837292,188,285.165675
15.848698,134,285.354217
15.350398,132,285.354217
15.823797,153,286.42098
14.853895,152,286.613747
-3.7734215,300,291.154854
15.362999,121,291.929099
15.859199,124,297.193345
15.849998,131,297.389463
15.855398,127,297.679918
15.842098,140,298.724574
15.841198,139,300.059798
15.324898,152,300.059798
15.839397,142,300.162244
15.838598,140,304.680845
15.832598,145,305.961782
15.360398,122,308.983325
15.855498,126,309.848179
15.375098,110,310.677598
15.356998,126,310.868937
14.835798,143,311.155746
15.871598,115,311.24429
-4.7729187,300,312.121014
15.8646965,134,312.96577
15.859898,122,316.443563
15.872298,113,316.847181
15.852198,129,321.454347
15.861999,121,322.402727
15.859598,125,322.992448
15.863499,121,322.992448
15.843998,136,322.992448
15.853198,129,325.477909
15.837898,142,325.867617
15.819998,156,326.250835
15.867298,118,327.898279
15.839397,142,330.608657
15.358099,125,333.532236
15.865099,120,334.611993
15.854598,130,335.554016
15.848699,134,335.946942
15.372799,113,336.430792
15.847299,133,338.729411
14.351998,131,338.923441
15.847097,135,340.946713
15.3443985,137,346.747823
15.847098,135,347.602463
15.862498,121,347.602463
15.344798,138,349.694776
15.864698,119,350.367299
-2.2804213,300,351.312698
15.848299,133,351.506648
15.823097,155,355.82777
15.370699,114,357.652021
-3.2599223,300,359.483408
15.356699,124,359.483408
15.343398,137,360.733346
15.3598995,122,361.422475
15.861999,121,362.939902
15.855398,127,363.712295
-4.263918,300,364.418175
15.805697,164,366.141079
15.839598,140,371.214268
15.812298,163,371.607023
15.356398,127,371.805398
15.847097,135,372.579474
15.850998,131,373.442181
15.853699,129,373.949768
15.362999,121,376.133373
15.831498,146,377.91317
15.821998,156,378.119762
15.352698,129,378.714756
15.875799,108,381.792402
15.369199,114,382.787229
15.858299,123,385.981987
15.832197,149,387.157604
14.801498,171,388.50804
15.824099,155,388.610221
14.865198,119,390.364361
15.353098,130,390.838841
15.334098,145,392.091187
15.882698,104,392.881284
15.795998,176,393.351213
15.846199,134,394.799355
15.871399,112,396.799832
15.851199,134,400.102409
15.860198,124,400.479367
15.836899,142,402.364253
15.840399,142,404.082582
15.340698,139,404.279223
15.354298,128,404.475551
15.375499,111,405.569599
15.330498,146,406.959319
14.829998,146,407.436979
15.848898,132,413.2573
14.868498,116,413.567139
15.795697,179,414.196628
15.327997,151,414.783135
14.856798,123,416.407711
14.857899,127,416.607241
15.351498,131,416.806754
15.853298,128,418.008168
15.869198,114,418.111104
15.361399,122,419.366674
15.849197,134,426.37362
14.835299,143,427.566216
15.846199,139,427.759341
14.361798,123,428.619536
15.859098,125,428.619536
15.8253975,152,429.585754
14.848998,131,429.585754
14.858699,124,430.157378
15.854097,125,431.476137
15.812198,164,433.876427
15.859299,123,438.18327
15.344599,135,440.696009
15.838898,142,441.162081
15.3387985,138,441.848881
15.345199,134,442.423249
15.847597,135,442.512453
15.347498,131,442.698972
15.829198,149,442.884658
15.851498,131,444.024698
15.839998,141,447.415647
13.347593,135,454.331016
15.845598,135,455.011874
15.8232975,153,455.604254
15.792097,180,455.705425
15.852998,131,455.705425
14.836198,144,456.477437
15.327198,149,457.237955
15.321497,156,457.708219
15.833199,144,458.074192
15.361798,123,459.413923
15.867698,119,467.208266
14.859899,122,467.598917
15.877298,108,467.802155
15.854898,127,468.097001
15.840398,142,468.854233
15.850597,130,469.144922
15.827698,154,469.333059
15.358498,126,470.016321
15.861797,123,470.12443
15.849298,133,472.417958
15.355298,128,480.08675
15.863699,119,480.08675
15.841798,138,481.67696
15.856897,127,482.166229
15.834497,146,482.269634
15.857998,126,482.771037
15.830399,147,483.998006
15.870098,115,484.189288
15.826698,154,484.386895
15.819998,156,485.897403
15.854498,131,493.120309
15.850898,132,493.224948
15.859098,125,494.106568
14.858698,124,494.49851
15.849898,132,495.88784
15.838398,142,496.371206
15.852098,130,497.233093
15.841997,141,497.908671
15.832897,147,498.772529
15.798897,177,503.452178
15.853698,129,506.945351
15.836898,142,507.328585
15.842098,140,508.411883
15.851098,130,508.797238
15.821297,158,508.797238
15.348798,133,509.544504
15.845697,134,510.470386
15.855798,128,511.341737
15.838798,143,512.005061
15.821497,156,518.58955
14.864899,122,519.079674
15.863798,123,520.216514
15.837198,144,520.824938
15.848299,138,522.062979
15.848798,133,523.303571
15.858098,125,523.393992
15.816498,161,524.293966
15.810397,167,525.627714
15.8246975,154,526.897421
15.857398,127,530.872285
15.858198,124,532.216417
15.357397,127,533.086276
15.8478985,137,535.32764
15.858298,128,536.689638
15.835598,145,537.368396
15.782196,189,537.368396
15.835097,145,537.470274
15.840897,137,538.888135
15.855398,127,539.193477
15.856197,129,543.318443
15.863499,121,544.785884
15.819897,157,547.393599
15.855898,127,548.932093
15.863398,122,549.122593
15.833197,149,549.702062
15.868498,116,550.092723
15.832397,147,551.551015
15.845998,136,552.314505
15.818296,158,552.702232
15.844997,136,556.526675
15.8478985,137,560.698525
15.854399,127,561.494783
15.802897,172,561.494783
15.855398,127,562.459434
15.844398,137,563.017135
15.859697,124,564.723603
15.811097,165,564.912888
15.830497,146,565.682611
15.832297,148,566.649637
15.351198,129,568.935447
15.346198,134,573.659646
15.855498,126,573.659646
15.851098,130,574.060239
15.860698,124,574.460133
15.348298,133,575.893289
15.849897,132,577.756269
15.847698,134,578.739534
15.358498,126,578.930113
15.812397,162,580.478649
15.831697,149,583.464549
15.844898,137,586.939517
15.8401985,139,587.146258
15.830997,146,588.205909
15.325997,151,589.08636
15.859697,124,589.755869
15.832498,146,590.030094
15.854097,130,591.433996
15.346298,133,591.521697
15.372298,113,594.330481
15.873299,113,601.063632
15.833998,146,601.369718
15.8281975,149,601.472161
